code A,code B,位置,開始年,,,終了年,,,,ボーリング上面の標高,ボーリング長さ,,N0,E0,,,,深度,標高,,,,,礫,砂,シルト,粘土,wl0,wp,土粒子密度,w,湿潤密度,間隙比,飽和度
O989P622,No.3-14 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,24,1999,11,25,KP,-16.7,38.28,0,34.6274982,135.2290759,P-19,29,29.3,29.15,-45.85,P-19,P009,P-19,P009,0,8,26,66,77.9,25.9,2.716,56.6,0,0,0
O989P622,No.3-14 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,24,1999,11,25,KP,-16.7,38.28,0,34.6274982,135.2290759,P-20,29.5,29.8,29.65,-46.35,P-20,P010,P-20,P010,0,2,26,72,73.4,26,2.724,62.4,0,0,0
O989P622,No.3-14 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,24,1999,11,25,KP,-16.7,38.28,0,34.6274982,135.2290759,P-21,30,30.33,30.16,-46.86,P-21,P011,P-21,P011,0,0,40,60,66.1,25.8,2.734,48.7,0,0,0
O989P622,No.3-14 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,24,1999,11,25,KP,-16.7,38.28,0,34.6274982,135.2290759,P-22,30.5,31,30.75,-47.45,P-22,P012,P-22,P012,0,0,38,62,66.6,24.1,2.741,50.3,0,0,0
O989P622,No.3-14 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,24,1999,11,25,KP,-16.7,38.28,0,34.6274982,135.2290759,P-23,31,31.3,31.15,-47.85,P-23,P013,P-23,P013,0,10,33,57,64.1,24.2,2.7,49.5,0,0,0
O989P622,No.3-14 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,24,1999,11,25,KP,-16.7,38.28,0,34.6274982,135.2290759,P-24,31.5,31.8,31.65,-48.35,P-24,P014,P-24,P014,0,0,38,62,63.3,24.3,2.676,48,0,0,0
O989P622,No.3-14 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,24,1999,11,25,KP,-16.7,38.28,0,34.6274982,135.2290759,P-25,32,32.34,32.17,-48.87,P-25,P015,P-25,P015,0,12,41,47,48.5,21.3,2.672,36.5,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-10,24.5,25,24.75,-41.35,P-10,P001,P-10,P001,0,0,25,75,81.3,25.6,2.714,65.5,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-11,25,25.5,25.25,-41.85,P-11,P002,P-11,P002,0,1,27,72,87.9,27.7,2.715,65.4,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-12,25.65,25.95,25.8,-42.4,P-12,P003,P-12,P003,0,1,32,67,81.9,20.2,2.727,67.6,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-13,26.15,26.45,26.3,-42.9,P-13,P004,P-13,P004,0,1,31,68,76.4,19.3,2.703,61.4,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-14,26.65,26.95,26.8,-43.4,P-14,P005,P-14,P005,0,5,30,65,64.6,17.8,2.745,54,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-15,27.15,27.45,27.3,-43.9,P-15,P006,P-15,P006,0,7,29,64,68.4,20.6,2.74,54.7,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-16,27.65,27.95,27.8,-44.4,P-16,P007,P-16,P007,0,0,26,74,76.5,20.1,2.747,56.7,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-17,28.15,28.45,28.3,-44.9,P-17,P008,P-17,P008,0,0,22,78,77,26.1,2.717,53.7,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-18,28.65,28.95,28.8,-45.4,P-18,P009,P-18,P009,0,0,26,74,78.8,24.4,2.71,53.7,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-19,29.15,29.45,29.3,-45.9,P-19,P010,P-19,P010,0,0,25,75,71.9,22.5,2.732,55,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-20,29.65,29.95,29.8,-46.4,P-20,P011,P-20,P011,0,0,24,76,79,24.1,2.745,53,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-21,30.15,30.45,30.3,-46.9,P-21,P012,P-21,P012,0,0,25,75,78.4,24.7,2.701,51,0,0,0
O989P623,No.3-15 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,4,1999,11,4,KP,-16.6,38.5,0,34.6300732,135.234231,P-22,30.65,30.95,30.8,-47.4,P-22,P013,P-22,P013,0,0,30,70,72.3,23.8,2.714,50.3,0,0,0
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T- 1,1,1.8,1.4,-18.25,T- 1,P001,T- 1,P001,0,0,37,63,98.6,28,2.673,93.4,1.473,2.51,99.5
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T- 2,3,3.8,3.4,-20.25,T- 2,P002,T- 2,P002,0,1,38,61,98.7,29.9,2.668,91.8,1.485,2.446,100.1
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T- 3,5,5.9,5.45,-22.3,T- 3,P003,T- 3,P003,0,1,35,64,94.1,34.3,2.657,83.8,1.513,2.228,99.9
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T- 4,7,7.9,7.45,-24.3,T- 4,P004,T- 4,P004,0,0,39,61,86.6,31.5,2.689,77.7,1.542,2.099,99.5
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T- 5,9,9.9,9.45,-26.3,T- 5,P005,T- 5,P005,0,0,34,66,90.7,32.2,2.696,79,1.543,2.128,100.1
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T- 6,11,11.9,11.45,-28.3,T- 6,P006,T- 6,P006,0,0,35,65,89.3,32.3,2.69,75.7,1.55,2.049,99.4
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T- 7,13,13.8,13.4,-30.25,T- 7,P007,T- 7,P007,0,0,39,61,84.5,29.8,2.706,75.2,1.556,2.047,99.4
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T- 8,15,15.8,15.4,-32.25,T- 8,P008,T- 8,P008,0,1,40,59,79.9,28.2,2.65,68.5,1.583,1.821,99.7
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T- 9,17,17.8,17.4,-34.25,T- 9,P009,T- 9,P009,0,0,35,65,81,28.7,2.708,69.6,1.588,1.892,99.6
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-10,19,19.8,19.4,-36.25,T-10,P010,T-10,P010,0,0,31,69,83.9,29.1,2.708,71.1,1.582,1.929,99.8
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-11,20,20.8,20.4,-37.25,T-11,P011,T-11,P011,0,0,32,68,84.4,28.9,2.696,71.6,1.574,1.939,99.5
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-12,21,21.8,21.4,-38.25,T-12,P012,T-12,P012,0,0,30,70,82.7,27.8,2.719,71.1,1.58,1.944,99.4
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-13,22,22.8,22.4,-39.25,T-13,P013,T-13,P013,0,1,26,73,83,27.8,2.716,70.3,1.582,1.924,99.3
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-14,23,23.8,23.4,-40.25,T-14,P014,T-14,P014,0,2,24,74,86.6,26.6,2.719,70.1,1.586,1.916,99.5
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-15,24,24.8,24.4,-41.25,T-15,P015,T-15,P015,0,1,25,74,91.5,29.8,2.691,75.8,1.551,2.05,99.5
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-16,25,25.8,25.4,-42.25,T-16,P016,T-16,P016,0,1,22,77,86.2,29.6,2.696,73.8,1.563,1.998,99.6
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-17,26,26.5,26.25,-43.1,T-17,P017,T-17,P017,0,1,27,72,78.9,28.3,2.709,64.9,1.618,1.761,99.8
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T=17,26.5,26.8,26.65,-43.5,T=17,P018,T=17,P018,0,2,37,61,70.2,22.9,2.727,57,1.671,1.562,99.5
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-18,27,27.5,27.25,-44.1,T-18,P019,T-18,P019,0,1,29,70,64,25.8,2.72,51.9,1.706,1.422,99.3
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T=18,27.5,27.8,27.65,-44.5,T=18,P020,T=18,P020,0,0,25,75,73.9,25.5,2.748,54.2,1.697,1.497,99.5
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-19,28,28.5,28.25,-45.1,T-19,P021,T-19,P021,0,0,31,69,65.2,27.1,2.711,51,1.711,1.393,99.3
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T=19,28.5,28.8,28.65,-45.5,T=19,P022,T=19,P022,0,0,28,72,69.4,24.8,2.732,51,1.717,1.403,99.3
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-20,29,29.8,29.4,-46.25,T-20,P023,T-20,P023,0,0,28,72,66.4,27.1,2.712,49.9,1.731,1.349,100.4
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-21,30,30.8,30.4,-47.25,T-21,P024,T-21,P024,0,1,34,65,63.5,25.7,2.749,47.5,1.753,1.313,99.4
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-22,31,31.8,31.4,-48.25,T-22,P025,T-22,P025,0,0,35,65,62.1,25.5,2.741,45.6,1.767,1.259,99.3
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-23,32,32.5,32.25,-49.1,T-23,P026,T-23,P026,0,0,36,64,63.5,26,2.726,47.7,1.747,1.305,99.7
O989P624,No.3-16 ,神戸市中央区港島中町７丁目，９丁目地,1999,11,18,1999,12,17,KP,-16.85,115.5,0,34.6285682,135.234406,T-23,32,32.5,32.25,-49.1,T-23,P027,T-23,P027,0,2,44,54,91.9,32.2,2.599,52.7,1.67,1.376,99.5
O990P625,No.4- 1 ,神戸市中央区港島南町７丁目の地先公有,1999,11,27,1999,11,29,KP,-16.65,36.36,0,34.6294421,135.2266598,P- 7,23,23.5,23.25,-39.9,P- 7,P001,P- 7,P001,0,2,29,69,81,32.3,2.721,76.3,0,0,0
O990P625,No.4- 1 ,神戸市中央区港島南町７丁目の地先公有,1999,11,27,1999,11,29,KP,-16.65,36.36,0,34.6294421,135.2266598,P- 8,23.5,24,23.75,-40.4,P- 8,P002,P- 8,P002,0,3,42,55,77,27.1,2.726,69.1,0,0,0
O990P625,No.4- 1 ,神戸市中央区港島南町７丁目の地先公有,1999,11,27,1999,11,29,KP,-16.65,36.36,0,34.6294421,135.2266598,P- 9,24,24.5,24.25,-40.9,P- 9,P003,P- 9,P003,0,7,32,61,73.2,27,2.723,60.4,0,0,0
O990P625,No.4- 1 ,神戸市中央区港島南町７丁目の地先公有,1999,11,27,1999,11,29,KP,-16.65,36.36,0,34.6294421,135.2266598,P-10,24.65,24.95,24.8,-41.45,P-10,P004,P-10,P004,0,22,28,50,71.2,26.9,2.683,52.4,0,0,0
O990P625,No.4- 1 ,神戸市中央区港島南町７丁目の地先公有,1999,11,27,1999,11,29,KP,-16.65,36.36,0,34.6294421,135.2266598,P-11,25.15,25.45,25.3,-41.95,P-11,P005,P-11,P005,19,50,15,16,37.3,17.3,2.646,24.7,0,0,0
O990P625,No.4- 1 ,神戸市中央区港島南町７丁目の地先公有,1999,11,27,1999,11,29,KP,-16.65,36.36,0,34.6294421,135.2266598,P-12,25.65,25.95,25.8,-42.45,P-12,P006,P-12,P006,19,52,13,16,42.3,11.2,2.682,23.8,0,0,0
O990P625,No.4- 1 ,神戸市中央区港島南町７丁目の地先公有,1999,11,27,1999,11,29,KP,-16.65,36.36,0,34.6294421,135.2266598,P-13,26.15,26.45,26.3,-42.95,P-13,P007,P-13,P007,11,35,20,34,72.1,24.6,2.7,39,0,0,0
O990P625,No.4- 1 ,神戸市中央区港島南町７丁目の地先公有,1999,11,27,1999,11,29,KP,-16.65,36.36,0,34.6294421,135.2266598,P-14,26.65,26.95,26.8,-43.45,P-14,P008,P-14,P008,35,49,7,9,0,0,2.668,14.1,0,0,0
O990P625,No.4- 1 ,神戸市中央区港島南町７丁目の地先公有,1999,11,27,1999,11,29,KP,-16.65,36.36,0,34.6294421,135.2266598,P-15,27.15,27.45,27.3,-43.95,P-15,P009,P-15,P009,12,73,6,9,0,0,2.656,19.6,0,0,0
O990P625,No.4- 1 ,神戸市中央区港島南町７丁目の地先公有,1999,11,27,1999,11,29,KP,-16.65,36.36,0,34.6294421,135.2266598,P-16,27.65,27.95,27.8,-44.45,P-16,P010,P-16,P010,7,31,25,37,59.6,22.7,2.715,49,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P- 9,24,24.5,24.25,-40.85,P- 9,P001,P- 9,P001,0,2,22,76,82.3,31,2.732,79.7,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-10,24.5,25,24.75,-41.35,P-10,P002,P-10,P002,0,1,26,73,85.6,32.2,2.735,79.5,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-11,25,25.5,25.25,-41.85,P-11,P003,P-11,P003,0,1,26,73,82.5,28.5,2.724,68.3,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-12,25.65,25.97,25.81,-42.41,P-12,P004,P-12,P004,0,50,15,35,54.2,14.5,2.703,41.8,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-13,26,26.5,26.25,-42.85,P-13,P005,P-13,P005,0,2,24,74,78.3,29.6,2.737,78.4,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-14,26.5,27,26.75,-43.35,P-14,P006,P-14,P006,0,3,30,67,74.4,24.8,2.724,51.4,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-15,27,27.5,27.25,-43.85,P-15,P007,P-15,P007,0,1,30,69,73.7,25.2,2.75,51,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-16,27.5,28,27.75,-44.35,P-16,P008,P-16,P008,0,1,29,70,71.9,23.6,2.733,51.2,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-17,28,28.5,28.25,-44.85,P-17,P009,P-17,P009,0,6,31,63,65.8,21.9,2.75,55.9,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-18,28.5,29,28.75,-45.35,P-18,P010,P-18,P010,0,2,30,68,64.2,19.3,2.754,49,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-19,29.15,29.45,29.3,-45.9,P-19,P011,P-19,P011,0,1,22,77,77.7,23.5,2.729,51,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-20,29.65,29.95,29.8,-46.4,P-20,P012,P-20,P012,0,0,36,64,71.3,22.7,2.734,51.8,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-21,30.15,30.45,30.3,-46.9,P-21,P013,P-21,P013,0,0,23,77,75.5,26.8,2.691,47.9,0,0,0
O990P626,No.4- 2 ,神戸市中央区港島南町７丁目の地先公有,1999,11,21,1999,11,22,KP,-16.6,37.18,0,34.6271652,135.2247148,P-22,30.65,30.95,30.8,-47.4,P-22,P014,P-22,P014,0,0,19,81,75.2,23.1,2.735,51.9,0,0,0
O990P627,No.4- 3 ,神戸市中央区港島南町７丁目の地先公有,1999,11,28,1999,11,30,KP,-16.35,36.35,0,34.6292763,135.2244929,P- 9,24,24.5,24.25,-40.6,P- 9,P001,P- 9,P001,0,4,20,76,86.6,30.8,2.753,71.5,0,0,0
O990P627,No.4- 3 ,神戸市中央区港島南町７丁目の地先公有,1999,11,28,1999,11,30,KP,-16.35,36.35,0,34.6292763,135.2244929,P-10,24.5,24.95,24.73,-41.08,P-10,P002,P-10,P002,0,4,25,71,85.9,29.4,2.744,58.3,0,0,0
O990P627,No.4- 3 ,神戸市中央区港島南町７丁目の地先公有,1999,11,28,1999,11,30,KP,-16.35,36.35,0,34.6292763,135.2244929,P-11,25.15,25.47,25.31,-41.66,P-11,P003,P-11,P003,48,48,2,2,0,0,2.665,19.5,0,0,0
O990P627,No.4- 3 ,神戸市中央区港島南町７丁目の地先公有,1999,11,28,1999,11,30,KP,-16.35,36.35,0,34.6292763,135.2244929,P-12,25.5,25.98,25.74,-42.09,P-12,P004,P-12,P004,0,8,20,72,71.2,21.7,2.751,48.4,0,0,0
O990P627,No.4- 3 ,神戸市中央区港島南町７丁目の地先公有,1999,11,28,1999,11,30,KP,-16.35,36.35,0,34.6292763,135.2244929,P-13,26,26.5,26.25,-42.6,P-13,P005,P-13,P005,25,67,4,4,0,0,2.671,19.6,0,0,0
O990P627,No.4- 3 ,神戸市中央区港島南町７丁目の地先公有,1999,11,28,1999,11,30,KP,-16.35,36.35,0,34.6292763,135.2244929,P-14,26.5,26.98,26.74,-43.09,P-14,P006,P-14,P006,1,2,32,65,74.5,26.5,2.737,48.2,0,0,0
O990P627,No.4- 3 ,神戸市中央区港島南町７丁目の地先公有,1999,11,28,1999,11,30,KP,-16.35,36.35,0,34.6292763,135.2244929,P-15,27,27.5,27.25,-43.6,P-15,P007,P-15,P007,6,60,11,23,0,0,2.689,23.9,0,0,0
O990P627,No.4- 3 ,神戸市中央区港島南町７丁目の地先公有,1999,11,28,1999,11,30,KP,-16.35,36.35,0,34.6292763,135.2244929,P-16,27.5,28,27.75,-44.1,P-16,P008,P-16,P008,0,1,26,73,76.5,25.2,2.756,51.9,0,0,0
O990P627,No.4- 3 ,神戸市中央区港島南町７丁目の地先公有,1999,11,28,1999,11,30,KP,-16.35,36.35,0,34.6292763,135.2244929,P-17,28,28.5,28.25,-44.6,P-17,P009,P-17,P009,0,0,30,70,71.4,22.5,2.74,51.9,0,0,0
O990P627,No.4- 3 ,神戸市中央区港島南町７丁目の地先公有,1999,11,28,1999,11,30,KP,-16.35,36.35,0,34.6292763,135.2244929,P-18,28.5,28.97,28.73,-45.09,P-18,P010,P-18,P010,0,0,20,80,79.2,20.4,2.722,49.8,0,0,0
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T- 1,1,1.8,1.4,-18.05,T- 1,P001,T- 1,P001,0,1,37,62,94,30,2.709,95.6,1.479,2.583,100.3
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T- 2,3,3.8,3.4,-20.05,T- 2,P002,T- 2,P002,0,1,41,58,96,32.2,2.702,88.6,1.495,2.409,99.4
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T- 3,5,5.8,5.4,-22.05,T- 3,P003,T- 3,P003,0,1,38,61,90.1,25.9,2.708,79.8,1.532,2.178,99.2
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T- 4,7,7.8,7.4,-24.05,T- 4,P004,T- 4,P004,0,1,41,58,87.2,28.6,2.708,73,1.571,1.982,99.7
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T- 5,9,9.9,9.45,-26.1,T- 5,P005,T- 5,P005,0,0,41,59,86.4,24.9,2.702,72.6,1.57,1.97,99.6
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T- 7,11,11.8,11.4,-28.05,T- 7,P006,T- 7,P006,0,1,40,59,85.2,25.7,2.69,70.9,1.575,1.919,99.4
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T- 8,13,13.8,13.4,-30.05,T- 8,P007,T- 8,P007,0,1,42,57,80.9,29,2.703,68.5,1.589,1.866,99.2
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T- 9,15,15.8,15.4,-32.05,T- 9,P008,T- 9,P008,0,1,39,60,80.1,25.3,2.718,66.6,1.606,1.82,99.5
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T-10,17,17.8,17.4,-34.05,T-10,P009,T-10,P009,0,0,39,61,78.4,25.7,2.709,69.6,1.588,1.893,99.6
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T-12,19,19.8,19.4,-36.05,T-12,P010,T-12,P010,0,0,38,62,79.7,26.9,2.715,69.4,1.589,1.894,99.5
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T-13,20,20.5,20.25,-36.9,T-13,P011,T-13,P011,0,1,36,63,81.2,27,2.699,69.7,1.586,1.888,99.6
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T-15,21.3,22.1,21.7,-38.35,T-15,P012,T-15,P012,0,1,32,67,78.3,22.4,2.708,67.6,1.594,1.847,99.1
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T-16,22.1,22.9,22.5,-39.15,T-16,P013,T-16,P013,0,1,34,65,82.1,25.7,2.71,70.9,1.579,1.933,99.4
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T-17,23,23.5,23.25,-39.9,T-17,P014,T-17,P014,0,2,23,75,88.6,28.3,2.708,77.3,1.547,2.104,99.5
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T-17,23,23.5,23.25,-39.9,T-17,P015,T-17,P015,0,1,30,69,87.3,27.7,2.708,73.2,1.565,1.997,99.3
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T-18,24,24.4,24.2,-40.85,T-18,P016,T-18,P016,0,3,28,69,77.9,26.8,2.698,64.5,1.615,1.748,99.5
O990P628,No.4- 4 ,神戸市中央区港島南町７丁目の地先公有,1999,11,18,1999,11,22,KP,-16.65,37.35,0,34.6278313,135.2246598,T-18,24,24.4,24.2,-40.85,T-18,P017,T-18,P017,0,25,27,48,56.8,19.5,2.695,50.5,1.71,1.372,99.2
